,fullname,html_url,tags
8891,ski/adkjavalearn,https://github.com/ski/adkjavalearn,"['unknown_lib_gemini-2.0-flash-exp', 'unknown_lib_gemini-2.0-flash']"
8892,TN1608/ApartmentWorld,https://github.com/TN1608/ApartmentWorld,['unknown_lib_gpt-3.5-turbo']
8893,Wait4Eat/wait4eat,https://github.com/Wait4Eat/wait4eat,['unknown_lib_gpt-3.5-turbo']
8894,Gus41/Grupo-10,https://github.com/Gus41/Grupo-10,['unknown_lib_gemini-2.0-flash']
8895,Fanantenana-NyAina/Hazavao,https://github.com/Fanantenana-NyAina/Hazavao,['unknown_lib_gpt-3.5-turbo']
8896,AbdullahArean/Meramot,https://github.com/AbdullahArean/Meramot,['unknown_lib_gpt-3.5-turbo']
8897,tob4n/mcdonalds_app_source,https://github.com/tob4n/mcdonalds_app_source,"['unknown_lib_o1', 'unknown_lib_o3']"
8898,tob4n/mcdonalds_app_source,https://github.com/tob4n/mcdonalds_app_source,"['unknown_lib_o1', 'unknown_lib_o3']"
8899,EmmanuelPraise/JavaFX,https://github.com/EmmanuelPraise/JavaFX,"['unknown_lib_o1', 'unknown_lib_o3']"
8900,EmmanuelPraise/JavaFX,https://github.com/EmmanuelPraise/JavaFX,"['unknown_lib_o1', 'unknown_lib_o3']"
8901,Carlos-git-H/Back-Vetcare,https://github.com/Carlos-git-H/Back-Vetcare,['unknown_lib_gpt-3.5-turbo']
8902,kkaduk/MultiagentExamples,https://github.com/kkaduk/MultiagentExamples,"['unknown_lib_gpt-4o-mini', 'unknown_lib_claude-3-7-sonnet-latest']"
8903,Bruno214/java-screenmatch-com-jpa,https://github.com/Bruno214/java-screenmatch-com-jpa,['unknown_lib_gpt-3.5-turbo-0125']
8904,Ultan-Kearns/GRPCLab,https://github.com/Ultan-Kearns/GRPCLab,['unknown_lib_o3']
8905,puniverse/quasar,https://github.com/puniverse/quasar,"['unknown_lib_o1', 'unknown_lib_o3']"
8906,puniverse/quasar,https://github.com/puniverse/quasar,"['unknown_lib_o1', 'unknown_lib_o3']"
8907,lorimweb/git-commit-agent,https://github.com/lorimweb/git-commit-agent,"['unknown_lib_gpt-4o-mini', 'unknown_lib_deepseek-chat']"
8908,lorimweb/git-commit-agent,https://github.com/lorimweb/git-commit-agent,"['unknown_lib_gpt-4o-mini', 'unknown_lib_deepseek-chat']"
8909,ProfesorDiegoRosado/Quizies,https://github.com/ProfesorDiegoRosado/Quizies,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o-mini', 'unknown_lib_mistral-large-latest']"
8910,ProfesorDiegoRosado/Quizies,https://github.com/ProfesorDiegoRosado/Quizies,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o-mini', 'unknown_lib_mistral-large-latest']"
8911,derkoe/quarkus-ai-demo,https://github.com/derkoe/quarkus-ai-demo,['unknown_lib_gpt-4o']
8912,DSD-Cohort-Spring2025-TeamJ/local-service-back-end-contractor,https://github.com/DSD-Cohort-Spring2025-TeamJ/local-service-back-end-contractor,['unknown_lib_gpt-3.5-turbo']
8913,gabe1601/screen-sound,https://github.com/gabe1601/screen-sound,['unknown_lib_gpt-3.5-turbo-0125']
8914,hergin/ada2fuml,https://github.com/hergin/ada2fuml,['unknown_lib_o1']
8915,yoon0416/ssgpack,https://github.com/yoon0416/ssgpack,['unknown_lib_gpt-3.5-turbo']
8916,rgds89/treinamento-pdi-alura,https://github.com/rgds89/treinamento-pdi-alura,['unknown_lib_gpt-3.5-turbo-instruct']
8917,ycj211/sonarqube7.4,https://github.com/ycj211/sonarqube7.4,['unknown_lib_o1']
8918,AndersonGACFilho/Desafio-Backend-7-Alura,https://github.com/AndersonGACFilho/Desafio-Backend-7-Alura,['unknown_lib_gpt-3.5-turbo']
8919,digitzh/AiMed,https://github.com/digitzh/AiMed,['unknown_lib_gpt-4o-mini']
8920,babbij/sccp-rdf,https://github.com/babbij/sccp-rdf,"['unknown_lib_o1', 'unknown_lib_o3']"
8921,babbij/sccp-rdf,https://github.com/babbij/sccp-rdf,"['unknown_lib_o1', 'unknown_lib_o3']"
8922,ximenxiaolanggou/spring-framework-5.2.9.RELEASE,https://github.com/ximenxiaolanggou/spring-framework-5.2.9.RELEASE,"['unknown_lib_o1', 'unknown_lib_o3']"
8923,ximenxiaolanggou/spring-framework-5.2.9.RELEASE,https://github.com/ximenxiaolanggou/spring-framework-5.2.9.RELEASE,"['unknown_lib_o1', 'unknown_lib_o3']"
8924,pshepetko/org.idempiere.chatGPT,https://github.com/pshepetko/org.idempiere.chatGPT,['unknown_lib_gpt-4o']
8925,leaderli/spring-source,https://github.com/leaderli/spring-source,"['unknown_lib_o1', 'unknown_lib_o3']"
8926,leaderli/spring-source,https://github.com/leaderli/spring-source,"['unknown_lib_o1', 'unknown_lib_o3']"
8927,shontu36/Java_Topics,https://github.com/shontu36/Java_Topics,"['unknown_lib_o1', 'unknown_lib_o3']"
8928,shontu36/Java_Topics,https://github.com/shontu36/Java_Topics,"['unknown_lib_o1', 'unknown_lib_o3']"
8929,yigitdagidir/ChatBot,https://github.com/yigitdagidir/ChatBot,['unknown_lib_gemini-2.0-flash']
8930,CallProtector/CallProtector_BE,https://github.com/CallProtector/CallProtector_BE,['unknown_lib_gemini-2.5-flash-lite']
8931,LSIR/gsn,https://github.com/LSIR/gsn,['unknown_lib_o3']
8932,marcosnasp/screenmatch-sem-web,https://github.com/marcosnasp/screenmatch-sem-web,['unknown_lib_gpt-3.5-turbo-instruct']
8933,xianlinyi/midjourney-proxy-starter,https://github.com/xianlinyi/midjourney-proxy-starter,['unknown_lib_gpt-3.5-turbo']
8934,DennyM55/openai-python-java-lab,https://github.com/DennyM55/openai-python-java-lab,['unknown_lib_gpt-3.5-turbo']
8935,LoreLor/screenmatch2,https://github.com/LoreLor/screenmatch2,['unknown_lib_gpt-3.5-turbo-instruct']
8936,MxJ3lany/ExtractionFiles,https://github.com/MxJ3lany/ExtractionFiles,['unknown_lib_o3']
8937,pknu-wap/WAG,https://github.com/pknu-wap/WAG,['unknown_lib_gpt-3.5-turbo']
8938,kyoungbeom/PetAndPeople,https://github.com/kyoungbeom/PetAndPeople,['unknown_lib_gpt-4o']
8939,intrafind/j2xlm,https://github.com/intrafind/j2xlm,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_mistral-tiny', 'unknown_lib_mistral-small', 'unknown_lib_claude-3-haiku-20240307']"
8940,ihasedich/Raven-DB,https://github.com/ihasedich/Raven-DB,['unknown_lib_gpt-3.5-turbo']
8941,reiwening/Knight2MeetYouGitHub,https://github.com/reiwening/Knight2MeetYouGitHub,['unknown_lib_gpt-3.5-turbo']
8942,alexo/wro4j,https://github.com/alexo/wro4j,['unknown_lib_o1']
8943,tongjames0923/nbufe_final_online_exam,https://github.com/tongjames0923/nbufe_final_online_exam,['unknown_lib_gpt-3.5-turbo']
8944,nvwa-project/nvwa-vine,https://github.com/nvwa-project/nvwa-vine,['unknown_lib_deepseek-chat']
8945,youshen2/WearDeepSeek,https://github.com/youshen2/WearDeepSeek,['unknown_lib_deepseek-chat']
8946,mertyertugrul/ChameleoCV,https://github.com/mertyertugrul/ChameleoCV,['unknown_lib_gpt-3.5-turbo']
8947,xingyuOrxiaoli/Java-note,https://github.com/xingyuOrxiaoli/Java-note,"['unknown_lib_o1', 'unknown_lib_o3']"
8948,xingyuOrxiaoli/Java-note,https://github.com/xingyuOrxiaoli/Java-note,"['unknown_lib_o1', 'unknown_lib_o3']"
8949,aandronikakis/perfutilNeoAA,https://github.com/aandronikakis/perfutilNeoAA,"['unknown_lib_o1', 'unknown_lib_o3']"
8950,aandronikakis/perfutilNeoAA,https://github.com/aandronikakis/perfutilNeoAA,"['unknown_lib_o1', 'unknown_lib_o3']"
8951,dongfang91/rule-based-meronym-resolution,https://github.com/dongfang91/rule-based-meronym-resolution,"['unknown_lib_o1', 'unknown_lib_o3']"
8952,dongfang91/rule-based-meronym-resolution,https://github.com/dongfang91/rule-based-meronym-resolution,"['unknown_lib_o1', 'unknown_lib_o3']"
8953,csro23ei/Extra-alt-sistagongen,https://github.com/csro23ei/Extra-alt-sistagongen,['unknown_lib_gpt-3.5-turbo']
8954,KimByeongNyeon/FinCatch,https://github.com/KimByeongNyeon/FinCatch,['unknown_lib_gpt-3.5-turbo']
8955,trantuankiet5980/ZenRoomBackend,https://github.com/trantuankiet5980/ZenRoomBackend,['unknown_lib_gemini-2.5-flash']
8956,Aiven-Labs/quarkus-proverb-adviser,https://github.com/Aiven-Labs/quarkus-proverb-adviser,['unknown_lib_text-embedding-ada-002']
8957,HNamSoA/Java,https://github.com/HNamSoA/Java,['unknown_lib_o1']
8958,alan-tang-tt/netty-core-code,https://github.com/alan-tang-tt/netty-core-code,['unknown_lib_o3']
8959,patbaumgartner/spring-ai-tutorial-entwickler.de,https://github.com/patbaumgartner/spring-ai-tutorial-entwickler.de,"['unknown_lib_tts-1', 'unknown_lib_gpt-5-nano']"
8960,patbaumgartner/spring-ai-tutorial-entwickler.de,https://github.com/patbaumgartner/spring-ai-tutorial-entwickler.de,"['unknown_lib_tts-1', 'unknown_lib_gpt-5-nano']"
8961,EDERANDER/Java-persistencia-de-datos-y-consultas-con-Spring-Data-JPA,https://github.com/EDERANDER/Java-persistencia-de-datos-y-consultas-con-Spring-Data-JPA,['unknown_lib_gpt-3.5-turbo-instruct']
8962,jeho1129/Talkydoki,https://github.com/jeho1129/Talkydoki,['unknown_lib_gpt-3.5-turbo-1106']
8963,qwochung/bluetech,https://github.com/qwochung/bluetech,['unknown_lib_gpt-3.5-turbo']
8964,beyond-sw-camp/be03-fin-3team-OrTopia-OMS,https://github.com/beyond-sw-camp/be03-fin-3team-OrTopia-OMS,"['unknown_lib_o1', 'unknown_lib_o3']"
8965,beyond-sw-camp/be03-fin-3team-OrTopia-OMS,https://github.com/beyond-sw-camp/be03-fin-3team-OrTopia-OMS,"['unknown_lib_o1', 'unknown_lib_o3']"
8966,Shailendra17103/CloudDefenceAII,https://github.com/Shailendra17103/CloudDefenceAII,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
8967,Shailendra17103/CloudDefenceAII,https://github.com/Shailendra17103/CloudDefenceAII,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
8968,scferrada/sparql-cluster,https://github.com/scferrada/sparql-cluster,['unknown_lib_o1']
8969,Romantic-Lei/Learning-in-practice,https://github.com/Romantic-Lei/Learning-in-practice,['unknown_lib_gpt-4o-mini']
8970,cyz065/ourHome,https://github.com/cyz065/ourHome,['unknown_lib_gpt-3.5-turbo']
8971,manavkr0710/Menti-app-backend,https://github.com/manavkr0710/Menti-app-backend,['unknown_lib_gpt-3.5-turbo']
8972,SIMJIYEON93/aiapi,https://github.com/SIMJIYEON93/aiapi,['unknown_lib_gpt-3.5-turbo']
8973,amodeus-science/amodeus,https://github.com/amodeus-science/amodeus,['unknown_lib_o1']
8974,ziloka/Schoolio,https://github.com/ziloka/Schoolio,['unknown_lib_gpt-3.5-turbo']
8975,r6hk/study-spring,https://github.com/r6hk/study-spring,"['unknown_lib_o1', 'unknown_lib_o3']"
8976,r6hk/study-spring,https://github.com/r6hk/study-spring,"['unknown_lib_o1', 'unknown_lib_o3']"
8977,seolyeong333/WeatherWeb,https://github.com/seolyeong333/WeatherWeb,['unknown_lib_gpt-3.5-turbo']
8978,tenaf0/chatgpt-telegram-bot2,https://github.com/tenaf0/chatgpt-telegram-bot2,"['unknown_lib_dall-e-3', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1']"
8979,tenaf0/chatgpt-telegram-bot2,https://github.com/tenaf0/chatgpt-telegram-bot2,"['unknown_lib_dall-e-3', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1']"
8980,tenaf0/chatgpt-telegram-bot2,https://github.com/tenaf0/chatgpt-telegram-bot2,"['unknown_lib_dall-e-3', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1']"
8981,tenaf0/chatgpt-telegram-bot2,https://github.com/tenaf0/chatgpt-telegram-bot2,"['unknown_lib_dall-e-3', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1']"
8982,tenaf0/chatgpt-telegram-bot2,https://github.com/tenaf0/chatgpt-telegram-bot2,"['unknown_lib_dall-e-3', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1']"
8983,tenaf0/chatgpt-telegram-bot2,https://github.com/tenaf0/chatgpt-telegram-bot2,"['unknown_lib_dall-e-3', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1']"
8984,tenaf0/chatgpt-telegram-bot2,https://github.com/tenaf0/chatgpt-telegram-bot2,"['unknown_lib_dall-e-3', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1']"
8985,tenaf0/chatgpt-telegram-bot2,https://github.com/tenaf0/chatgpt-telegram-bot2,"['unknown_lib_dall-e-3', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1']"
8986,tenaf0/chatgpt-telegram-bot2,https://github.com/tenaf0/chatgpt-telegram-bot2,"['unknown_lib_dall-e-3', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1']"
8987,Jvnyor/openai-integration,https://github.com/Jvnyor/openai-integration,['unknown_lib_gpt-3.5-turbo']
8988,GabrielPires011/openai-java,https://github.com/GabrielPires011/openai-java,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
8989,GabrielPires011/openai-java,https://github.com/GabrielPires011/openai-java,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
8990,Kusitms-29th-Hackathon-E/backend,https://github.com/Kusitms-29th-Hackathon-E/backend,['unknown_lib_gpt-3.5-turbo']
8991,yvette809/Sympal,https://github.com/yvette809/Sympal,['unknown_lib_gpt-3.5-turbo']
8992,abhi-dutta/GHAS-Extension-Copilot,https://github.com/abhi-dutta/GHAS-Extension-Copilot,['unknown_lib_gpt-4o-mini']
8993,informatix-inc/GC-Runtime,https://github.com/informatix-inc/GC-Runtime,"['unknown_lib_o1', 'unknown_lib_o3']"
8994,informatix-inc/GC-Runtime,https://github.com/informatix-inc/GC-Runtime,"['unknown_lib_o1', 'unknown_lib_o3']"
8995,quinndoan/Electronics_Circuit_Simulator,https://github.com/quinndoan/Electronics_Circuit_Simulator,['unknown_lib_gpt-3.5-turbo']
8996,SentriusLLC/Sentrius,https://github.com/SentriusLLC/Sentrius,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-3-small']"
8997,SentriusLLC/Sentrius,https://github.com/SentriusLLC/Sentrius,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-3-small']"
8998,KimmSann/FinalProject,https://github.com/KimmSann/FinalProject,['unknown_lib_gpt-4.1']
8999,zonbloop/flink-rag,https://github.com/zonbloop/flink-rag,"['unknown_lib_text-embedding-3-small', 'unknown_lib_gpt-4.1-mini-2025-04-14']"
9000,zonbloop/flink-rag,https://github.com/zonbloop/flink-rag,"['unknown_lib_text-embedding-3-small', 'unknown_lib_gpt-4.1-mini-2025-04-14']"
9001,CoachHe/CoachHe,https://github.com/CoachHe/CoachHe,"['unknown_lib_o1', 'unknown_lib_o3']"
9002,CoachHe/CoachHe,https://github.com/CoachHe/CoachHe,"['unknown_lib_o1', 'unknown_lib_o3']"
9003,Yogurtheyork/JAVA_final,https://github.com/Yogurtheyork/JAVA_final,['unknown_lib_gpt-3.5-turbo']
9004,ericphan04/project-football,https://github.com/ericphan04/project-football,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o']"
9005,ericphan04/project-football,https://github.com/ericphan04/project-football,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o']"
9006,Doumouss29/geoserver,https://github.com/Doumouss29/geoserver,['unknown_lib_o1']
9007,KEA-SWAVE-SURVEY/Back-end,https://github.com/KEA-SWAVE-SURVEY/Back-end,['unknown_lib_gpt-3.5-turbo']
9008,aldStanley/Mastermind-game,https://github.com/aldStanley/Mastermind-game,['unknown_lib_gpt-3.5-turbo']
9009,huangPengL/chat-sdk-java,https://github.com/huangPengL/chat-sdk-java,['unknown_lib_gpt-3.5-turbo']
9010,eazybytes/spring-ai,https://github.com/eazybytes/spring-ai,['unknown_lib_gpt-4.1-mini']
9011,atbakhru/Clash-Royale-Project,https://github.com/atbakhru/Clash-Royale-Project,['unknown_lib_gpt-3.5-turbo']
9012,whereq/whereq-llm-api,https://github.com/whereq/whereq-llm-api,"['unknown_lib_whisper-1', 'unknown_lib_text-embedding-ada-002']"
9013,whereq/whereq-llm-api,https://github.com/whereq/whereq-llm-api,"['unknown_lib_whisper-1', 'unknown_lib_text-embedding-ada-002']"
9014,Ed-Pino/Ecomart,https://github.com/Ed-Pino/Ecomart,['unknown_lib_gpt-4o-mini']
9015,OpenLiberty/open-liberty,https://github.com/OpenLiberty/open-liberty,['unknown_lib_o3']
9016,aqeel-anaikar/Sathyabama-CSE-2027,https://github.com/aqeel-anaikar/Sathyabama-CSE-2027,['unknown_lib_o3']
9017,NickNYU/openjdk8,https://github.com/NickNYU/openjdk8,"['unknown_lib_o1', 'unknown_lib_o3']"
9018,NickNYU/openjdk8,https://github.com/NickNYU/openjdk8,"['unknown_lib_o1', 'unknown_lib_o3']"
9019,sandeep-sparrow/java-interview-prep,https://github.com/sandeep-sparrow/java-interview-prep,"['unknown_lib_o1', 'unknown_lib_o3']"
9020,sandeep-sparrow/java-interview-prep,https://github.com/sandeep-sparrow/java-interview-prep,"['unknown_lib_o1', 'unknown_lib_o3']"
9021,sinjax/squall,https://github.com/sinjax/squall,['unknown_lib_o1']
9022,indigeek1997/lucidity-backend-assignment,https://github.com/indigeek1997/lucidity-backend-assignment,['unknown_lib_o1']
9023,larguesa/GeminiAndOpenAIWithJava,https://github.com/larguesa/GeminiAndOpenAIWithJava,['unknown_lib_gpt-3.5-turbo']
9024,mamadou99sene/FaneLayDiaarAPI,https://github.com/mamadou99sene/FaneLayDiaarAPI,['unknown_lib_whisper-1']
9025,Soumen-dev-ux/Chatty,https://github.com/Soumen-dev-ux/Chatty,['unknown_lib_gpt-3.5-turbo']
9026,SuPERLeo1996/LangChain4j,https://github.com/SuPERLeo1996/LangChain4j,['unknown_lib_gpt-4o-mini']
9027,dmash10/newmjproxy,https://github.com/dmash10/newmjproxy,['unknown_lib_gpt-3.5-turbo']
9028,yydwjj/adventure,https://github.com/yydwjj/adventure,['unknown_lib_deepseek-chat']
9029,ZJU-ACES-ISE/chatunitest-core,https://github.com/ZJU-ACES-ISE/chatunitest-core,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-1106', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini-2024-07-18', 'unknown_lib_gpt-4o-mini']"
9030,ZJU-ACES-ISE/chatunitest-core,https://github.com/ZJU-ACES-ISE/chatunitest-core,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-1106', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini-2024-07-18', 'unknown_lib_gpt-4o-mini']"
9031,ZJU-ACES-ISE/chatunitest-core,https://github.com/ZJU-ACES-ISE/chatunitest-core,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-1106', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini-2024-07-18', 'unknown_lib_gpt-4o-mini']"
9032,ZJU-ACES-ISE/chatunitest-core,https://github.com/ZJU-ACES-ISE/chatunitest-core,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-1106', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini-2024-07-18', 'unknown_lib_gpt-4o-mini']"
9033,ZJU-ACES-ISE/chatunitest-core,https://github.com/ZJU-ACES-ISE/chatunitest-core,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-1106', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini-2024-07-18', 'unknown_lib_gpt-4o-mini']"
9034,TriparnoXd/StepClass,https://github.com/TriparnoXd/StepClass,['unknown_lib_o1']
9035,SongWhizz/java-ai-langchain4j,https://github.com/SongWhizz/java-ai-langchain4j,['unknown_lib_gpt-4o-mini']
9036,hzrlsd/yanfan-iot,https://github.com/hzrlsd/yanfan-iot,['unknown_lib_o3']
9037,TT105/recipe,https://github.com/TT105/recipe,['unknown_lib_gpt-3.5-turbo']
9038,parth12/ProgrammingClubDAIICT,https://github.com/parth12/ProgrammingClubDAIICT,['unknown_lib_o1']
9039,gizmo-ds/chatjs-mod,https://github.com/gizmo-ds/chatjs-mod,"['unknown_lib_gpt-4o-mini', 'unknown_lib_deepseek-chat', 'unknown_lib_gemini-2.0-flash', 'unknown_lib_grok-3-mini']"
9040,gizmo-ds/chatjs-mod,https://github.com/gizmo-ds/chatjs-mod,"['unknown_lib_gpt-4o-mini', 'unknown_lib_deepseek-chat', 'unknown_lib_gemini-2.0-flash', 'unknown_lib_grok-3-mini']"
9041,gizmo-ds/chatjs-mod,https://github.com/gizmo-ds/chatjs-mod,"['unknown_lib_gpt-4o-mini', 'unknown_lib_deepseek-chat', 'unknown_lib_gemini-2.0-flash', 'unknown_lib_grok-3-mini']"
9042,dhissiayman/TP2-WEB-DHISSI--EMSI-G1-4-,https://github.com/dhissiayman/TP2-WEB-DHISSI--EMSI-G1-4-,['unknown_lib_gemini-2.5-flash']
9043,plutoqz/ruoyi-b,https://github.com/plutoqz/ruoyi-b,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_text-embedding-3-small', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_text-embedding-ada-002']"
9044,plutoqz/ruoyi-b,https://github.com/plutoqz/ruoyi-b,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_text-embedding-3-small', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_text-embedding-ada-002']"
9045,plutoqz/ruoyi-b,https://github.com/plutoqz/ruoyi-b,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_text-embedding-3-small', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_text-embedding-ada-002']"
9046,plutoqz/ruoyi-b,https://github.com/plutoqz/ruoyi-b,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_text-embedding-3-small', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_text-embedding-ada-002']"
9047,plutoqz/ruoyi-b,https://github.com/plutoqz/ruoyi-b,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_text-embedding-3-small', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_text-embedding-ada-002']"
9048,plutoqz/ruoyi-b,https://github.com/plutoqz/ruoyi-b,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_text-embedding-3-small', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_text-embedding-ada-002']"
9049,plutoqz/ruoyi-b,https://github.com/plutoqz/ruoyi-b,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_text-embedding-3-small', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_text-embedding-ada-002']"
9050,FabricioMartinhoEngeroff/MovieAndSerieFlix2,https://github.com/FabricioMartinhoEngeroff/MovieAndSerieFlix2,['unknown_lib_gpt-3.5-turbo']
9051,service-java/demo-springboot-2019,https://github.com/service-java/demo-springboot-2019,"['unknown_lib_o1', 'unknown_lib_o3']"
9052,service-java/demo-springboot-2019,https://github.com/service-java/demo-springboot-2019,"['unknown_lib_o1', 'unknown_lib_o3']"
9053,kakao-tech-campus-3rd-step3/Team15_BE,https://github.com/kakao-tech-campus-3rd-step3/Team15_BE,['unknown_lib_gpt-4o-mini']
9054,IN-P/java_2025,https://github.com/IN-P/java_2025,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4.1']"
9055,IN-P/java_2025,https://github.com/IN-P/java_2025,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4.1']"
9056,code-ferry/data-generator,https://github.com/code-ferry/data-generator,['unknown_lib_o1']
9057,liulang7983/jvmBoot,https://github.com/liulang7983/jvmBoot,"['unknown_lib_o1', 'unknown_lib_o3']"
9058,liulang7983/jvmBoot,https://github.com/liulang7983/jvmBoot,"['unknown_lib_o1', 'unknown_lib_o3']"
9059,selig/qea,https://github.com/selig/qea,['unknown_lib_o1']
9060,simplebam/Weather,https://github.com/simplebam/Weather,['unknown_lib_o3']
9061,MuaazKhanWorks/Test,https://github.com/MuaazKhanWorks/Test,['unknown_lib_whisper-1']
9062,waterwitness/xiaoenai,https://github.com/waterwitness/xiaoenai,['unknown_lib_o1']
9063,akh826/spring_boot_chat_server,https://github.com/akh826/spring_boot_chat_server,['unknown_lib_deepseek-chat']
9064,vitoriasilva13/JavaOmdb,https://github.com/vitoriasilva13/JavaOmdb,['unknown_lib_gpt-3.5-turbo-instruct']
9065,NeuropsyOL/RECORDA,https://github.com/NeuropsyOL/RECORDA,['unknown_lib_o1']
9066,huashen/spring,https://github.com/huashen/spring,"['unknown_lib_o1', 'unknown_lib_o3']"
9067,huashen/spring,https://github.com/huashen/spring,"['unknown_lib_o1', 'unknown_lib_o3']"
