,full_name,html_url,labels
1101,tamirat-dejene/blog-backend,https://github.com/tamirat-dejene/blog-backend,{'Google': ['Infrastructure/ai/gemini_blog_ai.go']}
1102,abrshodin/ethio-fb-backend,https://github.com/abrshodin/ethio-fb-backend,{'Google': ['Infrastructure/ai_intent_parser.go']}
1103,metanonia/vertex_sample,https://github.com/metanonia/vertex_sample,{'Google': ['main.go']}
1104,esunn0412/curaitor,https://github.com/esunn0412/curaitor,"{'Google': ['internal/gemini/gemini.go', 'internal/gemini/linkFiles.go', 'internal/gemini/parsemain.go', 'internal/gemini/genquiz.go']}"
1105,Achno/gowall,https://github.com/Achno/gowall,{'Google': ['internal/providers/gemini.go']}
1106,tstromberg/livstid,https://github.com/tstromberg/livstid,"{'Google': ['pkg/livstid/ai.go', 'cmd/autotag/main.go']}"
1107,KamdynS/diff-checker,https://github.com/KamdynS/diff-checker,{'Google': ['internal/llm/llm.go']}
1108,pareklund/vertexai-gateway,https://github.com/pareklund/vertexai-gateway,{'Google': ['main.go']}
1109,activebook/gllm,https://github.com/activebook/gllm,{'Google': ['service/gconversation.go']}
1110,go-go-golems/vibes,https://github.com/go-go-golems/vibes,{'Google': ['2025-07-06/go-youtube-analyzer/tests/example.go']}
1111,chenjy16/go-springAi,https://github.com/chenjy16/go-springAi,{'Google': ['internal/googleai/stream.go']}
1112,pilegoblin/beanbot,https://github.com/pilegoblin/beanbot,{'Google': ['cmd/bot/gemini.go']}
1113,vasyvasilie/gemini-chat-tg-bot,https://github.com/vasyvasilie/gemini-chat-tg-bot,{'Google': ['pkg/gemini/gemini.go']}
1114,tcd-2025-gdp8/gdp8,https://github.com/tcd-2025-gdp8/gdp8,{'Google': ['backend/internal/chatbot/client.go']}
1115,ChisTrun/arceus,https://github.com/ChisTrun/arceus,{'Google': ['internal/provider/gemini/gemini.go']}
1116,Achno/gowall-build-test,https://github.com/Achno/gowall-build-test,{'Google': ['internal/providers/gemini.go']}
1117,shields/lgtmcp,https://github.com/shields/lgtmcp,"{'Google': ['internal/review/testing.go', 'internal/review/stub.go']}"
1118,theaaronn/gemyni,https://github.com/theaaronn/gemyni,{'Google': ['main.go']}
1119,meinside/gemini-things-go,https://github.com/meinside/gemini-things-go,"{'Google': ['utils_test.go', 'convert.go']}"
1120,V-VX/nsoclub_bot,https://github.com/V-VX/nsoclub_bot,{'Google': ['gemini/client.go']}
1121,coze-dev/coze-studio,https://github.com/coze-dev/coze-studio,"{'Google': ['backend/bizpkg/llm/modelbuilder/gemini.go', 'backend/infra/embedding/impl/impl.go']}"
1122,andrius-ordojan/noto,https://github.com/andrius-ordojan/noto,{'Google': ['transformer.go']}
1123,PeronGH/gemini-rod,https://github.com/PeronGH/gemini-rod,{'Google': ['examples/basic/main.go']}
1124,eugenelacatis/Solo-Adventure-Picker,https://github.com/eugenelacatis/Solo-Adventure-Picker,{'Google': ['backend/services/agent_service.go']}
1125,Rufaelu/React-Projects,https://github.com/Rufaelu/React-Projects,{'Google': ['First Project/src/backend/main.go']}
1126,Choff3/gulper,https://github.com/Choff3/gulper,{'Google': ['gemini/gemini.go']}
1127,ghchinoy/image-generation,https://github.com/ghchinoy/image-generation,{'Google': ['main.go']}
1128,snark87/fluent-llm-go,https://github.com/snark87/fluent-llm-go,"{'Google': ['gemini/schema.go', 'gemini/conversation.go', 'gemini/gemini.go']}"
1129,xavier268/myextract,https://github.com/xavier268/myextract,{'Google': ['extractor_test.go']}
1130,wingjson/coze-local,https://github.com/wingjson/coze-local,"{'Google': ['backend/bizpkg/llm/modelbuilder/gemini.go', 'backend/infra/embedding/impl/impl.go']}"
1131,honeydipper/honeydipper,https://github.com/honeydipper/honeydipper,"{'Google': ['drivers/cmd/hd-driver-gemini/main_test.go', 'drivers/cmd/hd-driver-gemini/main.go', 'drivers/cmd/hd-driver-embeddings/main.go']}"
1132,xederro/WorklogManager,https://github.com/xederro/WorklogManager,"{'Google': ['internal/tui/worklogText/WorklogText.go', 'internal/config/Global.go']}"
1133,honganh1206/clue,https://github.com/honganh1206/clue,"{'Google': ['schema/schema.go', 'inference/inference.go'], 'Anthropic': ['inference/inference.go']}"
1134,meinside/gmn,https://github.com/meinside/gmn,{'Google': ['embeddings.go']}
1135,mustafacavusoglu/GeminEye,https://github.com/mustafacavusoglu/GeminEye,"{'Google': ['backend/services/gemini_service.go', 'backend/services/image_analysis_service.go', 'backend/services/image_generation_service.go']}"
1136,hectorsvill/ai-entity-quote-service,https://github.com/hectorsvill/ai-entity-quote-service,{'Google': ['src/main.go']}
1137,tfkhdyt/geminicommit,https://github.com/tfkhdyt/geminicommit,"{'Google': ['internal/usecase/root_usecase.go', 'internal/usecase/pr_usecase.go']}"
1138,CanobbioE/algo-trading,https://github.com/CanobbioE/algo-trading,{'Google': ['pkg/ai/assistant.go']}
1139,maragudk/nanobanana,https://github.com/maragudk/nanobanana,{'Google': ['internal/nanobanana/client.go']}
1140,agentflare-ai/agentml-go,https://github.com/agentflare-ai/agentml-go,"{'Google': ['gemini/model.go', 'gemini/client.go']}"
1141,kappa-lab/go-gemini-playground,https://github.com/kappa-lab/go-gemini-playground,{'Google': ['genai_test.go']}
1142,ssjlee93/vertex-ai,https://github.com/ssjlee93/vertex-ai,{'Google': ['orchestrator/cmd/main.go']}
1143,Conversly/lightning-response,https://github.com/Conversly/lightning-response,{'Google': ['internal/llm/chat_model.go']}
1144,curioswitch/cookchat,https://github.com/curioswitch/cookchat,"{'Google': ['frontend/server/internal/handler/updateplan/updateplan.go', 'crawler/server/main.go', 'frontend/server/internal/handler/generaterecipe/generaterecipe.go']}"
1145,minherz/o11y-methods-screen-demo,https://github.com/minherz/o11y-methods-screen-demo,{'Google': ['go/main.go']}
1146,GonzxlezS/agens,https://github.com/GonzxlezS/agens,{'Google': ['samples/gemini/main.go']}
1147,realtime-ai/realtime-ai,https://github.com/realtime-ai/realtime-ai,"{'Google': ['tests/gemini_live_api/live_api_ws.go', 'pkg/elements/gemini_element.go']}"
1148,yincongcyincong/MuseBot,https://github.com/yincongcyincong/MuseBot,"{'Google': ['llm/gemini_test.go', 'conf/tools_conf.go']}"
1149,JosephJvB/tony-g,https://github.com/JosephJvB/tony-g,{'Google': ['internal/gemini/api.go']}
1150,asaidimu/nani,https://github.com/asaidimu/nani,{'Google': ['pkg/ai/gemini.go']}
1151,german-article/backend,https://github.com/german-article/backend,{'Google': ['internal/infrastructure/container/container.go']}
1152,MelleKoning/aifun,https://github.com/MelleKoning/aifun,{'Google': ['cmd/diffreviewer/main.go']}
1153,MetaDandy/cuent-ai-core,https://github.com/MetaDandy/cuent-ai-core,{'Google': ['helper/ai_formatter.go']}
1154,JavaLangRuntimeException/chanting_kakigori,https://github.com/JavaLangRuntimeException/chanting_kakigori,{'Google': ['backend/services/gateway-api/internal/usecase/chant.go']}
1155,erkineren/pullpoet,https://github.com/erkineren/pullpoet,{'Google': ['internal/ai/gemini.go']}
1156,hmluck83/txlens-srv,https://github.com/hmluck83/txlens-srv,{'Google': ['llmclient/request.go']}
1157,nguyenvanduocit/epubtrans,https://github.com/nguyenvanduocit/epubtrans,{'Google': ['pkg/editor/gemini.go']}
1158,OptLTD/swiflow-app,https://github.com/OptLTD/swiflow-app,{'Google': ['packages/swiflow/model/gemini.go']}
1159,MelleKoning/ai-chat,https://github.com/MelleKoning/ai-chat,"{'Google': ['internal/genaimodel/interface.go', 'internal/genaimodel/genaimodel_test.go']}"
1160,cuent-ai/cuent_ai-backend,https://github.com/cuent-ai/cuent_ai-backend,{'Google': ['helper/ai_formatter.go']}
1161,Y2ktorrez/ing-calidad,https://github.com/Y2ktorrez/ing-calidad,{'Google': ['cuent_ai-backend/helper/ai_formatter.go']}
1162,nguyenvanduocit/research-kit,https://github.com/nguyenvanduocit/research-kit,{'Google': ['tools/gemini.go']}
1163,Kranold/hyrox,https://github.com/Kranold/hyrox,{'Google': ['internal/aiservice/AICoaching.go']}
1164,rafiathallah3/MentalAI,https://github.com/rafiathallah3/MentalAI,{'Google': ['chat/chat.go']}
1165,arthvm/ditto,https://github.com/arthvm/ditto,{'Google': ['internal/llm/gemini/gitcommit.go']}
1166,tabishnaqvi1311/manimbot-backend,https://github.com/tabishnaqvi1311/manimbot-backend,{'Google': ['handlers/handlers.go']}
1167,vMatheusCouto/fileflow-ai,https://github.com/vMatheusCouto/fileflow-ai,{'Google': ['internal/ai/ai.go']}
1168,athapong/aio-mcp,https://github.com/athapong/aio-mcp,{'Google': ['tools/gemini.go']}
1169,bencejdanko/pocketbase-api-template,https://github.com/bencejdanko/pocketbase-api-template,{'Google': ['src/routes/routes.go']}
1170,Katharine/tiny-assistant,https://github.com/Katharine/tiny-assistant,"{'Google': ['service/assistant/functions/reminders.go', 'service/assistant/functions/alarms.go']}"
1171,benx421/tweet-audit-impl,https://github.com/benx421/tweet-audit-impl,{'Google': ['go/internal/analyzer/gemini.go']}
1172,GorbunovAlex/gittale,https://github.com/GorbunovAlex/gittale,{'Google': ['main.go']}
1173,loveRyujin/ReviewBot,https://github.com/loveRyujin/ReviewBot,{'Google': ['llm/gemini/gemini.go']}
1174,ghchinoy/go-gemini-mm-live,https://github.com/ghchinoy/go-gemini-mm-live,{'Google': ['main.go']}
1175,cnosuke/go-gemini-grounded-search,https://github.com/cnosuke/go-gemini-grounded-search,{'Google': ['grounding.go']}
1176,UnicomAI/wanwu-workflow,https://github.com/UnicomAI/wanwu-workflow,"{'Google': ['backend/infra/chatmodel/config.go', 'backend/bizpkg/buildinmodel/builtin_chat_model.go']}"
1177,apeiron888/writebase,https://github.com/apeiron888/writebase,{'Google': ['internal/usecase/ai/ai_usecase.go']}
1178,eisenzopf/agentic-text,https://github.com/eisenzopf/agentic-text,{'Google': ['pkg/llm/google.go']}
1179,dxyhymn/coze-studio,https://github.com/dxyhymn/coze-studio,"{'Google': ['backend/infra/contract/chatmodel/config.go', 'backend/application/internal/env.go']}"
1180,horan-geeker/microservices,https://github.com/horan-geeker/microservices,{'Google': ['service/google.go']}
1181,zbiljic/kai,https://github.com/zbiljic/kai,"{'Google': ['pkg/llm/provider/googleai.go'], 'Anthropic': ['pkg/llm/provider/claude.go']}"
1182,macgeargear/beamy-bot,https://github.com/macgeargear/beamy-bot,{'Google': ['main.go']}
1183,spigell/hh-responder,https://github.com/spigell/hh-responder,{'Google': ['internal/ai/gemini/client_test.go']}
1184,nguyenvanduocit/fetch-kit,https://github.com/nguyenvanduocit/fetch-kit,{'Google': ['tools/gemini.go']}
1185,Smy250/backend_app_tend,https://github.com/Smy250/backend_app_tend,{'Google': ['controllers/gemini_controller.go']}
1186,Muffin-laboratory/goMuffin,https://github.com/Muffin-laboratory/goMuffin,"{'Google': ['repository/memory.go', 'chatbot/chatbot.go']}"
1187,A2SV/g6-lissanai,https://github.com/A2SV/g6-lissanai,{'Google': ['backend/internal/service/ai_email_draft.go']}
1188,horiagug/youtube-md-go,https://github.com/horiagug/youtube-md-go,{'Google': ['internal/markdown/service.go']}
1189,coryo12345/sermon-analyzer,https://github.com/coryo12345/sermon-analyzer,{'Google': ['api/internal/ai/analyze.go']}
1190,qtopie/homa,https://github.com/qtopie/homa,{'Google': ['internal/assistant/plugins/copilot/gemini/gemini_copilot_plugin.go']}
1191,BemnetMussa/lissan-ai-backend,https://github.com/BemnetMussa/lissan-ai-backend,{'Google': ['internal/service/ai_email_draft.go']}
1192,GazDuckington/gemini-cv-evaluator-backend,https://github.com/GazDuckington/gemini-cv-evaluator-backend,{'Google': ['pkgs/genai/client.go']}
1193,Dinesh-Gautam/omara-assignment,https://github.com/Dinesh-Gautam/omara-assignment,{'Google': ['apps/backend/internal/llm/gemini.go']}
1194,MeusEstudosDev/GO-chatbot-com-gemini,https://github.com/MeusEstudosDev/GO-chatbot-com-gemini,{'Google': ['src/handlers/geminiHandler.go']}
1195,antrea-io/antrea-releaser,https://github.com/antrea-io/antrea-releaser,{'Google': ['pkg/changelog/genai/gemini.go']}
1196,maxbolgarin/codry,https://github.com/maxbolgarin/codry,{'Google': ['internal/agent/gemini/agent.go']}
1197,pimatis/aintan,https://github.com/pimatis/aintan,{'Google': ['src/ai/language.go']}
1198,apstndb/genaischema,https://github.com/apstndb/genaischema,"{'Google': ['convert_test.go', 'convert.go', 'content.go']}"
1199,icereed/paperless-gpt,https://github.com/icereed/paperless-gpt,{'Google': ['app_llm_googleai.go']}
1200,safedep/vet,https://github.com/safedep/vet,{'Google': ['agent/llm.go']}
1201,krishkalaria12/snap-serve,https://github.com/krishkalaria12/snap-serve,{'Google': ['handlers/generate-image.go']}
1202,McCzarny/ghsummary,https://github.com/McCzarny/ghsummary,{'Google': ['llm.go']}
1203,ablanchetMD/bcca_crawler,https://github.com/ablanchetMD/bcca_crawler,{'Google': ['ai_helper/ai_help.go']}
1204,milanitommaso/SubVision,https://github.com/milanitommaso/SubVision,{'Google': ['websiteUserDescription/checkDescription.go']}
1205,alfredoptarigan/cv-evaluator,https://github.com/alfredoptarigan/cv-evaluator,{'Google': ['internal/services/gemini.go']}
1206,apis/ai-chat,https://github.com/apis/ai-chat,{'Google': ['internal/pkg/models/providers.go']}
1207,mephirious/helper-for-teachers,https://github.com/mephirious/helper-for-teachers,"{'Google': ['exam-svc/cmd/gemini-v2/main.go', 'exam-svc/internal/adapter/gemini/client.go']}"
1208,thobbiz/telexAI,https://github.com/thobbiz/telexAI,{'Google': ['handlers.go']}
1209,bighu630/tg_bot,https://github.com/bighu630/tg_bot,{'Google': ['ai/gemini/gemini.go']}
1210,wyndhamharyata/marknotes,https://github.com/wyndhamharyata/marknotes,{'Google': ['internal/llm/client.go']}
1211,ethn1ee/llog,https://github.com/ethn1ee/llog,{'Google': ['internal/handler/summarize.go']}
1212,mochavin/golang-chatbot-porto,https://github.com/mochavin/golang-chatbot-porto,{'Google': ['main.go']}
1213,AllenTom/harukap,https://github.com/AllenTom/harukap,{'Google': ['plugins/llm/client.go']}
1214,safedep/dry,https://github.com/safedep/dry,{'Google': ['aiservices/vertexai.go']}
1215,RafiMM0609/backend-flow-generator,https://github.com/RafiMM0609/backend-flow-generator,{'Google': ['main.go']}
1216,emcooper/crochet-ai-visualizer,https://github.com/emcooper/crochet-ai-visualizer,{'Google': ['backend/image_generators.go']}
1217,Sanguine-Choleric/clonebox,https://github.com/Sanguine-Choleric/clonebox,{'Google': ['cmd/web/main.go']}
1218,ivanvanderbyl/pdf-reader-mcp,https://github.com/ivanvanderbyl/pdf-reader-mcp,{'Google': ['main.go']}
1219,go-park-mail-ru/2025_1_404,https://github.com/go-park-mail-ru/2025_1_404,{'Google': ['microservices/ai/usecase/ai.go']}
1220,theayusharma/matrixGemini,https://github.com/theayusharma/matrixGemini,{'Google': ['gemini.go']}
1221,A2SV/g6-ethio-football,https://github.com/A2SV/g6-ethio-football,{'Google': ['backend/Infrastructure/ai_intent_parser.go']}
1222,satriahrh/cocoa-fruit,https://github.com/satriahrh/cocoa-fruit,{'Google': ['agentic/adapters/llm/gemini.go']}
1223,Mayurifag/yawn,https://github.com/Mayurifag/yawn,{'Google': ['internal/gemini/client_test.go']}
1224,jasonthorsness/ginprov,https://github.com/jasonthorsness/ginprov,{'Google': ['gemini/gemini.go']}
1225,JLZ22/listly,https://github.com/JLZ22/listly,{'Google': ['cmd/generate.go']}
1226,geeksbaek/daily-feed,https://github.com/geeksbaek/daily-feed,{'Google': ['backend/internal/app/app.go']}
1227,Doris-Lam/allmind-project,https://github.com/Doris-Lam/allmind-project,{'Google': ['backend/main.go']}
1228,raythurman2386/go-learn,https://github.com/raythurman2386/go-learn,{'Google': ['internal/lessons/lessons.go']}
1229,zytyan/ytyango,https://github.com/zytyan/ytyango,{'Google': ['myhandlers/gemini_time_extract.go']}
1230,coreyborad/ai-chatbot,https://github.com/coreyborad/ai-chatbot,{'Google': ['gemini/gemini.go']}
1231,sajanIocod/chat_backend,https://github.com/sajanIocod/chat_backend,{'Google': ['controllers/message_reply_controller.go']}
1232,zhu327/gemini-openai-proxy,https://github.com/zhu327/gemini-openai-proxy,{'Google': ['pkg/adapter/tools.go']}
1233,patchy-oss/helpp,https://github.com/patchy-oss/helpp,{'Google': ['main.go']}
1234,dberstein/cai,https://github.com/dberstein/cai,{'Google': ['provider/gemini.go']}
1235,tkahng/playground,https://github.com/tkahng/playground,{'Google': ['internal/tools/ai/googleai2/llm.go']}
1236,Andrew50/Peripheral,https://github.com/Andrew50/Peripheral,{'Google': ['services/backend/internal/app/agent/gemini.go']}
1237,Abenuterefe/calendaMaker,https://github.com/Abenuterefe/calendaMaker,{'Google': ['server/infrastructure/ai_service/ai_service.go']}
1238,SpitfireGG/cerebro,https://github.com/SpitfireGG/cerebro,{'Google': ['internal/api/gemini/config.go']}
1239,aidityasadhakim/shinkanzen-master-quiz,https://github.com/aidityasadhakim/shinkanzen-master-quiz,{'Google': ['main.go']}
1240,zhao-lei007/coze_diy,https://github.com/zhao-lei007/coze_diy,{'Google': ['backend/infra/contract/chatmodel/config.go']}
1241,Ethxmnhz/secureaudit,https://github.com/Ethxmnhz/secureaudit,"{'Google': ['.history/server/main_20251015112620.go', '.history/server/main_20251016111211.go', '.history/server/main_20251016111322.go']}"
1242,Amter1234/coze1,https://github.com/Amter1234/coze1,{'Google': ['backend/infra/contract/chatmodel/config.go']}
1243,yincongcyincong/mcp-client-go,https://github.com/yincongcyincong/mcp-client-go,{'Google': ['utils/utils.go']}
1244,hust-open-atom-club/OpenSift,https://github.com/hust-open-atom-club/OpenSift,{'Google': ['pkg/llm/ask_gitlink.go']}
1245,Hlofiys/voice_assistant,https://github.com/Hlofiys/voice_assistant,{'Google': ['backend/main.go']}
1246,smerschjohann/containers,https://github.com/smerschjohann/containers,{'Google': ['images/aiskill/aiskill.go']}
1247,weirwei/gemini-multimodal,https://github.com/weirwei/gemini-multimodal,{'Google': ['main.go']}
1248,hi120ki/model-armor-evaluator,https://github.com/hi120ki/model-armor-evaluator,{'Google': ['internal/service/evaluate/handler.go']}
1249,vlatan/video-store,https://github.com/vlatan/video-store,{'Google': ['internal/integrations/gemini/gemini.go']}
1250,Isn0v/gemini-gateway,https://github.com/Isn0v/gemini-gateway,{'Google': ['app/server/main.go']}
1251,genkit-ai/samples,https://github.com/genkit-ai/samples,{'Google': ['eli5/go/flows/storify.go']}
1252,Hinkolas/t3-chat-cloneathon,https://github.com/Hinkolas/t3-chat-cloneathon,"{'Google': ['service/internal/llm/provider/gemini/chat.go'], 'Anthropic': ['service/internal/llm/provider/anthropic/chat.go']}"
1253,wf-pro-dev/unipilot,https://github.com/wf-pro-dev/unipilot,{'Google': ['internal/services/gemini/gemini.go']}
1254,Felixcegep/weeklyAiNews,https://github.com/Felixcegep/weeklyAiNews,{'Google': ['internal/llm/llmgenerated.go']}
1255,Unbreathable/scriptcut,https://github.com/Unbreathable/scriptcut,{'Google': ['main.go']}
1256,SahibKazimli/smart-cli,https://github.com/SahibKazimli/smart-cli,{'Google': ['go-backend/generator/generator.go']}
1257,terminaldweller/milla,https://github.com/terminaldweller/milla,{'Google': ['gemini.go']}
1258,sujalsaini3304/go-gin-server,https://github.com/sujalsaini3304/go-gin-server,{'Google': ['main.go']}
1259,rushikeshg25/opsbuddy,https://github.com/rushikeshg25/opsbuddy,{'Google': ['notification-service/internal/llm.go']}
1260,bismastr/anti-judol-be-golang,https://github.com/bismastr/anti-judol-be-golang,{'Google': ['internal/llm/llm.go']}
1261,SoulShadow8326/sudocrypt25,https://github.com/SoulShadow8326/sudocrypt25,{'Google': ['handlers/ai.go']}
1262,0xSKAMI/extinctatlas,https://github.com/0xSKAMI/extinctatlas,{'Google': ['server/handler/gemini.go']}
1263,Luzin7/pcideal-be,https://github.com/Luzin7/pcideal-be,{'Google': ['infra/external/google_ai.go']}
1264,domino14/macondo,https://github.com/domino14/macondo,{'Google': ['explainer/service.go']}
1265,chainguard-dev/kolide-pipeline-bot,https://github.com/chainguard-dev/kolide-pipeline-bot,"{'Google': ['server.go', 'main.go']}"
1266,benminer/discord-audio-streamer,https://github.com/benminer/discord-audio-streamer,{'Google': ['gemini/gemini.go']}
1267,tsigemariamzewdu/JobMate-backend,https://github.com/tsigemariamzewdu/JobMate-backend,{'Google': ['infrastructure/ai_service/ai_suggestion_service.go']}
1268,Th-nguyen-Dev/Amos-Demo,https://github.com/Th-nguyen-Dev/Amos-Demo,{'Google': ['backend/internal/clients/google_embedding.go']}
1269,ziyixi/todofy,https://github.com/ziyixi/todofy,{'Google': ['llm/llm.go']}
1270,mqqff/savebite-be,https://github.com/mqqff/savebite-be,{'Google': ['internal/infra/gemini/gemini.go']}
1271,codecoding3417/savebite-be,https://github.com/codecoding3417/savebite-be,{'Google': ['internal/infra/gemini/gemini.go']}
1272,awdf/gemini,https://github.com/awdf/gemini,{'Google': ['main_test.go']}
1273,apstndb/spanner-mycli,https://github.com/apstndb/spanner-mycli,{'Google': ['statements_llm.go']}
1274,Kassix007/sinepsis-marvel,https://github.com/Kassix007/sinepsis-marvel,{'Google': ['backend/internal/service/mystic/service.go']}
1275,dev-alt/ProjectNexus,https://github.com/dev-alt/ProjectNexus,{'Google': ['backend/internal/services/gemini_client.go']}
1276,jaycherian/gcp-go-media-search,https://github.com/jaycherian/gcp-go-media-search,{'Google': ['backend/go/internal/core/commands/media_cleanup.go']}
1277,meyank-ssh/ai-mockup-backend,https://github.com/meyank-ssh/ai-mockup-backend,{'Google': ['internal/handlers/image_handler.go']}
1278,TECH-C-InTech/yukan,https://github.com/TECH-C-InTech/yukan,{'Google': ['internal/gemini/client.go']}
1279,oc8/diane,https://github.com/oc8/diane,{'Google': ['src/services/quiz/service.go']}
1280,Kjdragan/KevGenMediaMCP,https://github.com/Kjdragan/KevGenMediaMCP,{'Google': ['experiments/mcp-genmedia/mcp-genmedia-go/mcp-gemini-go/handlers.go']}
1281,Kjdragan/alien-dev,https://github.com/Kjdragan/alien-dev,{'Google': ['experiments/mcp-genmedia/mcp-genmedia-go/mcp-gemini-go/handlers.go']}
1282,reiver/anthropic-test-20250728,https://github.com/reiver/anthropic-test-20250728,"{'Anthropic': ['cfg/model.go', 'srv/anthropic/client.go', 'main.go']}"
1283,Nahuelluca20/code-editing-agent-go,https://github.com/Nahuelluca20/code-editing-agent-go,"{'Anthropic': ['pkg/config/client.go', 'pkg/agent/agent.go', 'pkg/tools/tools.go']}"
1284,dkovacevic/claude-agent,https://github.com/dkovacevic/claude-agent,"{'Anthropic': ['schema.go', 'tools.go', 'agent.go', 'main.go']}"
1285,webscopeio/ai-hackathon,https://github.com/webscopeio/ai-hackathon,"{'Anthropic': ['internal/llm/messages.go', 'internal/llm/helpers.go', 'internal/llm/completion.go', 'internal/llm/client.go']}"
1286,paphachanok/modelgene,https://github.com/paphachanok/modelgene,"{'Anthropic': ['providers/anthropic/client.go', 'providers/anthropic/anthropic.go', 'providers/anthropic/utils.go']}"
1287,AfterShip/docs-coke-agent-demo,https://github.com/AfterShip/docs-coke-agent-demo,"{'Anthropic': ['eino/cmd/agent/model.go', 'genkit/pkg/aftership-genkit/middleware.go', 'eino/cmd/agent/main.go']}"
1288,Fraser-Isbester/sandbox,https://github.com/Fraser-Isbester/sandbox,{'Anthropic': ['chat/internal/chat/handlers/service.go']}
1289,marcsstevenson/go-ai-agent,https://github.com/marcsstevenson/go-ai-agent,"{'Anthropic': ['schema.go', 'agent.go', 'tool_definition.go', 'main.go']}"
1290,guillermo-lopez/code-editing-agent,https://github.com/guillermo-lopez/code-editing-agent,"{'Anthropic': ['schema/schema.go', 'agent/interface.go', 'main.go', 'agent/agent.go', 'tools/tools.go']}"
1291,sirsjg/gogogo,https://github.com/sirsjg/gogogo,"{'Anthropic': ['tools/diff_viewer.go', 'bot/bot.go', 'tools/helpers.go', 'main.go', 'tools/tools.go']}"
1292,sfeir-open-source/sfeir-school-go,https://github.com/sfeir-open-source/sfeir-school-go,"{'Anthropic': ['go-codelab/step4_init_llm_connexion/internal/application/agent.go', 'go-codelab/main/internal/application/agent.go', 'go-codelab/step4_init_llm_connexion/internal/infrastructure/anthropic/adapter.go', 'go-codelab/main/internal/infrastructure/anthropic/adapter.go', 'go-codelab/step5_tools/internal/infrastructure/anthropic/adapter.go', 'go-codelab/main/internal/application/port.go', 'go-codelab/step5_tools/internal/application/agent.go', 'go-codelab/main/internal/infrastructure/anthropic/data_object.go', 'go-codelab/step5_tools/internal/application/port.go', 'go-codelab/step4_init_llm_connexion/internal/application/port.go', 'go-codelab/step5_tools/internal/infrastructure/anthropic/data_object.go']}"
1293,connectedtechco/modelgene,https://github.com/connectedtechco/modelgene,"{'Anthropic': ['providers/anthropic/client.go', 'providers/anthropic/anthropic.go']}"
1294,g0tMarks/code-editing-agent,https://github.com/g0tMarks/code-editing-agent,{'Anthropic': ['main.go']}
1295,joshuaisaact/Go-AI-Agent,https://github.com/joshuaisaact/Go-AI-Agent,"{'Anthropic': ['cmd/agent/main.go', 'pkg/agent/inference.go', 'pkg/agent/agent.go', 'pkg/tools/schema.go']}"
1296,petasbytes/go-agent,https://github.com/petasbytes/go-agent,"{'Anthropic': ['internal/provider/anthropic.go', 'cmd/agent/main.go', 'internal/windowing/blocks.go', 'internal/windowing/prepare.go', 'internal/windowing/blocks_test.go', 'tools/definition.go', 'internal/windowing/counter_heuristic_test.go', 'internal/windowing/helpers_test.go', 'internal/windowing/counter_heuristic.go']}"
1297,MarkusZoppelt/oeN,https://github.com/MarkusZoppelt/oeN,"{'Anthropic': ['pkg/agent/agent.go', 'pkg/tools/schema.go', 'main.go']}"
1298,kvn-alcantara/ai-agent,https://github.com/kvn-alcantara/ai-agent,"{'Anthropic': ['tool/read_file_tool.go', 'tool/tool_definition.go', 'main.go']}"
1299,jmmarotta/reapo,https://github.com/jmmarotta/reapo,"{'Anthropic': ['internal/config/config.go', 'internal/auth/client.go', 'internal/tui/runner.go', 'internal/tools/registry.go', 'internal/schema/generator.go', 'cmd/reapo/main.go', 'internal/tools/task.go']}"
1300,joel-thompson/billdozer,https://github.com/joel-thompson/billdozer,"{'Anthropic': ['internal/agent/agent.go', 'internal/tools/types.go', 'main.go', 'internal/schema/generator.go']}"
1301,replicatedhq/chartsmith,https://github.com/replicatedhq/chartsmith,"{'Anthropic': ['pkg/llm/cleanup-converted-values.go', 'pkg/llm/plan.go', 'pkg/llm/client.go', 'pkg/llm/initial-plan.go', 'pkg/llm/execute-plan.go', 'pkg/llm/expand.go']}"
1302,frinfo702/go-agent,https://github.com/frinfo702/go-agent,"{'Anthropic': ['agent/agent.go', 'main.go']}"
1303,maragudk/gai-anthropic,https://github.com/maragudk/gai-anthropic,{'Anthropic': ['client.go']}
