,full_name,html_url,labels
351,FriedTerminator/VirtQ,https://github.com/FriedTerminator/VirtQ,{'Google': ['Backend/VirtQ/src/main/java/com/example/virtq/config/GenAIConfig.java']}
352,Kelekeys1234/Ai_vertex,https://github.com/Kelekeys1234/Ai_vertex,"{'Google': ['src/main/java/spring/ai/example/spring_ai_demo/api/ChatService.java', 'src/main/java/spring/ai/example/spring_ai_demo/api/GeminiTextApi.java']}"
353,dasmatiRice/URL-Shortener,https://github.com/dasmatiRice/URL-Shortener,"{'Google': ['src/main/java/com/app/validation/ValidationService.java', 'src/main/java/com/app/service/GeminiService.java']}"
354,andrewaddo/modjava,https://github.com/andrewaddo/modjava,"{'Google': ['mod.phase3.out/service/src/main/java/com/shoppingcart/GenAiConfig.java', 'mod.phase3.out/service/src/main/java/com/shoppingcart/AiProductInfoService.java', 'mod.phase3.out/web-app/src/test/java/com/shoppingcart/AiProductInfoServiceCachingIT.java', 'mod.phase3.out/service/src/test/java/com/shoppingcart/AiProductInfoServiceTest.java']}"
355,joaogabriel43/ScreenMatch,https://github.com/joaogabriel43/ScreenMatch,{'Google': ['src/main/java/br/com/alura/screenmatch/service/ConsultaGemini.java']}
356,esteban-vm/challenge-literalura,https://github.com/esteban-vm/challenge-literalura,{'Google': ['src/main/java/com/aluracursos/literalura/helpers/TextTranslator.java']}
357,yasasbanukaofficial/strtgst-academic-tracker,https://github.com/yasasbanukaofficial/strtgst-academic-tracker,{'Google': ['src/main/java/edu/ijse/strtgst/model/ChatBotModel.java']}
358,JavissNeg/SpringMusic,https://github.com/JavissNeg/SpringMusic,{'Google': ['src/main/java/com/negrete/music/service/GeminiIA.java']}
359,njse22/APO2-25-2,https://github.com/njse22/APO2-25-2,{'Google': ['Semana1/intro/src/main/java/ui/Main.java']}
360,p-north/TrainSmart-Microservice,https://github.com/p-north/TrainSmart-Microservice,{'Google': ['aiservice/src/main/java/com/fitness/aiservice/service/GeminiService.java']}
361,jshjshjshjsh/pond_back,https://github.com/jshjshjshjsh/pond_back,{'Google': ['src/main/java/com/itjamz/pond_back/ai/AiService.java']}
362,tahayk3/aluralatam-backend,https://github.com/tahayk3/aluralatam-backend,{'Google': ['07-java-persistencia-datos-consultas-spring-data-jpa/src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
363,ChuyCode15/moviesplus,https://github.com/ChuyCode15/moviesplus,{'Google': ['src/main/java/com/aluracursos/moviesplus/service/ConsultaGemini.java']}
364,weedu230/NEOAURA,https://github.com/weedu230/NEOAURA,{'Google': ['NeoAura-main/src/neoaura/AIChat.java']}
365,MinJeongKimm/SOLSOLHEY,https://github.com/MinJeongKimm/SOLSOLHEY,{'Google': ['backend/solsol/src/main/java/com/solsolhey/ai/GeminiClientConfig.java']}
366,ElianaMendez/ScreenMatch_PersistenciaDatos_JPA,https://github.com/ElianaMendez/ScreenMatch_PersistenciaDatos_JPA,{'Google': ['src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
367,shuzim/FitnessLifeWeb,https://github.com/shuzim/FitnessLifeWeb,{'Google': ['src/main/java/com/fitnesslife/fitness/controller/GeminiController.java']}
368,eastdh/Danggeun-clone-Restart,https://github.com/eastdh/Danggeun-clone-Restart,{'Google': ['src/main/java/io/github/restart/gmo_danggeun/service/chat/impl/ChatBotServiceImpl.java']}
369,Flexolotl553862/Note-archive,https://github.com/Flexolotl553862/Note-archive,{'Google': ['src/main/java/org/example/notearchive/service/AIService.java']}
370,skuuzie/bifrost,https://github.com/skuuzie/bifrost,{'Google': ['src/main/java/com/bifrost/demo/service/ai/GoogleGeminiService.java']}
371,hyewon046/ptip-sample,https://github.com/hyewon046/ptip-sample,{'Google': ['src/main/java/com/example/ptipver1/summarize/GeminiSummarizer.java']}
372,Arjo-Kar/Prep_Orbit,https://github.com/Arjo-Kar/Prep_Orbit,{'Google': ['src/main/java/com/preporbit/prep_orbit/config/GeminiConfig.java']}
373,el3ma/java-spring-persistenciadatos,https://github.com/el3ma/java-spring-persistenciadatos,{'Google': ['src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
374,Alexus97/screenmatch,https://github.com/Alexus97/screenmatch,{'Google': ['src/main/java/com/axuscorp/screenmatch/service/ConsultaGemini.java']}
375,MUHAMMADUMER109/NeoAura,https://github.com/MUHAMMADUMER109/NeoAura,{'Google': ['src/neoaura/AIChat.java']}
376,includeNata/api-viagem,https://github.com/includeNata/api-viagem,{'Google': ['src/main/java/com/api/apiviagem/service/APIService.java']}
377,AxelDesarrolloWeb/screenmatch-with-postgres-jpql,https://github.com/AxelDesarrolloWeb/screenmatch-with-postgres-jpql,"{'Google': ['src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java', 'springJPA/src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}"
378,DeltaV3/Studying,https://github.com/DeltaV3/Studying,{'Google': ['Java/JavaAPI/src/main/java/org/example/GeminiAPI.java']}
379,FelipeSpinola008/ScreenMatch-Spring-JPA,https://github.com/FelipeSpinola008/ScreenMatch-Spring-JPA,{'Google': ['screenmatch - Spring JPA/src/main/java/com/felipe/screenmatch/service/GeminiConsult.java']}
380,qus0in/gemini_chat,https://github.com/qus0in/gemini_chat,{'Google': ['src/main/java/com/example/demo/DemoApplication.java']}
381,eleuteriovargas/SpringBoot-sreenmatch,https://github.com/eleuteriovargas/SpringBoot-sreenmatch,{'Google': ['src/main/java/com/vargas/screenmatch/service/ConsultaGemini.java']}
382,abisaihz/VisualizacionSeries,https://github.com/abisaihz/VisualizacionSeries,{'Google': ['src/main/java/com/alura/screenmatch/service/ConsultaGemini.java']}
383,mercer2511/screenmatch,https://github.com/mercer2511/screenmatch,{'Google': ['src/main/java/com/aluracursos/screenmatch1/service/ConsultaGemini.java']}
384,AngelBlackBlue/2066-java-persitencia-de-datos-y-consultas-con-Spring-JPA-proyecto-inicial,https://github.com/AngelBlackBlue/2066-java-persitencia-de-datos-y-consultas-con-Spring-JPA-proyecto-inicial,{'Google': ['src/main/java/com/aluracursos/screenmatch/principal/ConsultaGemini.java']}
385,123SantiagoGonzalwz1/G8---ONE-Alura,https://github.com/123SantiagoGonzalwz1/G8---ONE-Alura,{'Google': ['2066-java-persitencia-de-datos-y-consultas-con-Spring-JPA-proyecto-inicial/src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
386,tadangthanh/kltn-luu-tru-tai-lieu,https://github.com/tadangthanh/kltn-luu-tru-tai-lieu,"{'Google': ['src/main/java/vn/kltn/configuration/AppConfig.java', 'src/main/java/vn/kltn/service/impl/GoogleServiceImpl.java']}"
387,sydneyafternoon/theshatterdome,https://github.com/sydneyafternoon/theshatterdome,{'Google': ['backend/src/main/java/com/theshatterdome/core/controller/ChannelingController.java']}
388,airport-ai-facility-monitoring/backend_workspace,https://github.com/airport-ai-facility-monitoring/backend_workspace,"{'Google': ['runwaycrack/src/main/java/airport/domain/report/ai/GeminiClient.java', 'equipmentAnalysis/src/main/java/airport/domain/report/ai/GeminiClient.java']}"
389,Lalith17/MeetMind,https://github.com/Lalith17/MeetMind,{'Google': ['src/main/java/com/mango/meeting/service/GeminiService.java']}
390,CristianEstMaida/screenmatch-backend-public,https://github.com/CristianEstMaida/screenmatch-backend-public,{'Google': ['src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
391,Inevitably1/techprep-capstone,https://github.com/Inevitably1/techprep-capstone,{'Google': ['techprep-backend/src/main/java/com/yanhuan/techprep/config/GeminiConfig.java']}
392,NeonWest/DCBOT,https://github.com/NeonWest/DCBOT,{'Google': ['src/main/java/com/omar/dcbot/services/GeminiService.java']}
393,LucasZanini096/PlanEatsProject,https://github.com/LucasZanini096/PlanEatsProject,"{'Google': ['backend/demo/src/main/java/planEatsBackend/controller/GeminiController.java', 'backend/demo/src/main/java/planEatsBackend/service/GeminiService.java']}"
394,cauryliz/ScreenMatchAlura,https://github.com/cauryliz/ScreenMatchAlura,{'Google': ['2054-java-trabajando-con-lambdas-y-streams-aula-02/src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
395,Miguel07Alm/PageMelody,https://github.com/Miguel07Alm/PageMelody,{'Google': ['backend/src/main/java/com/pagemelody/pagemelodybackend/config/GeminiConfig.java']}
396,patrick-stearns-tebra/castor,https://github.com/patrick-stearns-tebra/castor,{'Google': ['src/main/java/com/example/validator/client/GeminiClient.java']}
397,sabarabara/shoppingAPI,https://github.com/sabarabara/shoppingAPI,{'Google': ['src/main/java/com/shoppingapp/app/service/framework/AIassistantServer/AIassistant.java']}
398,brunomoraes97/getHiredBackend,https://github.com/brunomoraes97/getHiredBackend,{'Google': ['src/main/java/dev/gethired/backend/services/AIService.java']}
399,Deadeye5656/YourSay,https://github.com/Deadeye5656/YourSay,{'Google': ['backend/src/main/java/com/yoursay/backend/service/GemeniService.java']}
400,TikiTaka-TeamProject/BapZip,https://github.com/TikiTaka-TeamProject/BapZip,{'Google': ['src/main/java/com/sparta/bapzip/ai/infrastructure/ai/GeminiApiClient.java']}
401,Aquatimez1991/Spring-JPA,https://github.com/Aquatimez1991/Spring-JPA,{'Google': ['src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
402,ersinelmas/RisenCore,https://github.com/ersinelmas/RisenCore,{'Google': ['backend/src/main/java/com/risencore/risencore_api/service/GeminiAIServiceImpl.java']}
403,jacksonos/ONE-Alura-Challenge-literAlura,https://github.com/jacksonos/ONE-Alura-Challenge-literAlura,{'Google': ['src/main/java/com/alura/literalura/api/gemini/client/GeminiApiHttpClient.java']}
404,josesreyesdev/Screen-match2,https://github.com/josesreyesdev/Screen-match2,{'Google': ['src/main/java/com/jsrdev/screen_match/service/GeminiAIService.java']}
405,Devan019/AI-learning-platform,https://github.com/Devan019/AI-learning-platform,{'Google': ['backend/Smart-Learning-Platform-Backend/src/main/java/com/ai/AI_Learning_Platform/service/GeminiService.java']}
406,ZRnown/huanyushiback,https://github.com/ZRnown/huanyushiback,{'Google': ['src/main/java/com/example/huanyushi/service/GeminiService.java']}
407,johndonneUZH/tracko-server,https://github.com/johndonneUZH/tracko-server,{'Google': ['src/main/java/tracko/config/AIConfig.java']}
408,wolftxt/Verb-word-game,https://github.com/wolftxt/Verb-word-game,{'Google': ['src/main/java/verbs/service/GeminiApiClient.java']}
409,drockparashar/patchNotesGenerator,https://github.com/drockparashar/patchNotesGenerator,{'Google': ['src/main/java/PatchNotes/patchNoteGenerator/PatchNoteGeneratorService.java']}
410,JohanLDev/curso-persistencia-java,https://github.com/JohanLDev/curso-persistencia-java,{'Google': ['src/main/java/com/aluracursos/screenmatch/service/Gemini.java']}
411,Marcoherna/screenmatch,https://github.com/Marcoherna/screenmatch,{'Google': ['src/main/java/cl/marco/screenmatch/service/ConsultaGemini.java']}
412,RingkhangBTY/QuizMind,https://github.com/RingkhangBTY/QuizMind,{'Google': ['src/main/java/com/QuizMind/Service/GeminiService.java']}
413,EdsonCasta/Java,https://github.com/EdsonCasta/Java,{'Google': ['screenmatch/screenmatch/src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
414,methu28/SocialMediaCaptionGenerator-,https://github.com/methu28/SocialMediaCaptionGenerator-,{'Google': ['aicontentgen-backend/aicontentgen-backend/src/main/java/com/example/aicontentgen_backend/AIContentGenerator.java']}
415,OsmelMdz/screenmatch-v2-spring,https://github.com/OsmelMdz/screenmatch-v2-spring,{'Google': ['src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
416,gumwoo/fivlo_backend,https://github.com/gumwoo/fivlo_backend,{'Google': ['src/main/java/com/fivlo/fivlo_backend/config/GeminiConfig.java']}
417,OsmelMdz/screenmatch-v3-spring-api,https://github.com/OsmelMdz/screenmatch-v3-spring-api,{'Google': ['src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
418,tecflow/java-backend-CRUD-app,https://github.com/tecflow/java-backend-CRUD-app,{'Google': ['src/main/java/com/ecommerceproject/service/AIChatService.java']}
419,enriquemoralesvite/ScreenMatch,https://github.com/enriquemoralesvite/ScreenMatch,{'Google': ['src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
420,RishBootDev/BookMyShowClone,https://github.com/RishBootDev/BookMyShowClone,{'Google': ['src/main/java/org/rishbootdev/bookmyshowclone/Service/AiService.java']}
421,MusiConect/MusiConnect_API,https://github.com/MusiConect/MusiConnect_API,{'Google': ['src/main/java/com/api/musiconnect/service/ai/GeminiChatService.java']}
422,interruptRoutine/Well.IBackEnd,https://github.com/interruptRoutine/Well.IBackEnd,"{'Google': ['src/test/java/org/generation/wellibackend/ApplicationTests.java', 'src/main/java/org/generation/wellibackend/services/GeminiService.java']}"
423,GiorgiNikola/ecommerce-project,https://github.com/GiorgiNikola/ecommerce-project,{'Google': ['src/main/java/com/ecommerceproject/service/AIChatService.java']}
424,ksk1130/google_genai_sample,https://github.com/ksk1130/google_genai_sample,"{'Google': ['app/src/main/java/org/example/FunctionCallingSample.java', 'app/src/main/java/org/example/App.java']}"
425,aibe-01-training/boot-sunflower,https://github.com/aibe-01-training/boot-sunflower,{'Google': ['src/main/java/org/example/bootsunflower/service/GeminiService.java']}
426,Santf9/screenmatch-spring,https://github.com/Santf9/screenmatch-spring,{'Google': ['src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
427,matheusgmello/geladeira-magica,https://github.com/matheusgmello/geladeira-magica,{'Google': ['src/main/java/dev/matheus/MagicFridgeAI/Service/ChatService.java']}
428,rrodrigues-ftc/screenmusic,https://github.com/rrodrigues-ftc/screenmusic,{'Google': ['src/main/java/br/com/alura/screensound/service/ConsultaGeminiAI.java']}
429,DongneHankki/DongneHankki-BE,https://github.com/DongneHankki/DongneHankki-BE,"{'Google': ['src/main/java/org/netway/dongnehankki/global/config/GoogleCloudConfig.java', 'src/test/java/org/netway/dongnehankki/DongneHankkiBeApplicationTests.java', 'src/main/java/org/netway/dongnehankki/post/application/VertexAIServiceImpl.java']}"
430,aayush07raj/genAI,https://github.com/aayush07raj/genAI,"{'Google': ['src/main/java/com/aayush/PodApiApplication/Service/GenService.java', 'src/main/java/com/aayush/PodApiApplication/Service/GeminiServiceImpl.java', 'src/main/java/com/aayush/PodApiApplication/Service/StampDetectionsService.java', 'src/main/java/com/aayush/PodApiApplication/Service/PODService.java']}"
431,FULLMETAL555/feedback-platform,https://github.com/FULLMETAL555/feedback-platform,"{'Google': ['feedback-service/src/main/java/com/feedback/feedback_service/service/GeminiSentimentService.java', 'feedback-analysis-service/src/main/java/com/feedback/feedback_analysis_service/util/CategoryGenerationUtil.java']}"
432,mayanksh1682/GenerateContent,https://github.com/mayanksh1682/GenerateContent,{'Google': ['src/main/java/TextGenerationWithText.java']}
433,pradeepTechStream/GenerativeAI_ChatGpt,https://github.com/pradeepTechStream/GenerativeAI_ChatGpt,{'Google': ['src/main/java/robot/ai/controller/ChatRoomController.java']}
434,soheeGit/Programmers_AI_BackEnd,https://github.com/soheeGit/Programmers_AI_BackEnd,{'Google': ['programming/boot-sunflower/src/main/java/org/example/bootsunflower/service/GeminiService.java']}
435,shubhhxmxx/Grainer,https://github.com/shubhhxmxx/Grainer,"{'Google': ['backend/src/main/java/com/shubham/grain/GrainApplication.java', 'backend/src/main/java/com/shubham/grain/service/AiService.java']}"
436,Rahulb2001/Blind75,https://github.com/Rahulb2001/Blind75,{'Google': ['src/main/java/org/example/Gemini/GenerateTextFromTextInput.java']}
437,phritnakgate/lumaai-backend,https://github.com/phritnakgate/lumaai-backend,{'Google': ['src/main/java/org/bkkz/lumabackend/config/WebClientConfig.java']}
438,Davidsonnj/Categorizer,https://github.com/Davidsonnj/Categorizer,{'Google': ['categorizer/src/main/java/edu/br/ifes/categorizer/GenAI/GeminiAPI.java']}
439,dikako/appium-locator-healer,https://github.com/dikako/appium-locator-healer,{'Google': ['src/main/java/sleeper/utils/GeminiUtils.java']}
440,Juan392/literalura,https://github.com/Juan392/literalura,{'Google': ['src/main/java/com/example/literalura/literalura/service/GeminiAi.java']}
441,baharlawter/Health_Lifestyle_App,https://github.com/baharlawter/Health_Lifestyle_App,{'Google': ['BackEnd/src/main/java/com/healthylifestyle/blogapi/service/GeminiService.java']}
442,jmikhaelz/OmdbApi-SpringBoot,https://github.com/jmikhaelz/OmdbApi-SpringBoot,{'Google': ['src/main/java/mx/aluracursos/omdbapi_springboot/client/GeminiApiClient.java']}
443,huccct/ThinkAndSpeak,https://github.com/huccct/ThinkAndSpeak,{'Google': ['backend/src/main/java/xyz/mushan/backend/modules/llm/adapter/impl/GeminiAdapter.java']}
444,Team-TicketMate/ticketmate-server,https://github.com/Team-TicketMate/ticketmate-server,"{'Google': ['ticketmate-ai/src/main/java/com/ticketmate/backend/ai/application/service/VertexAiEmbeddingService.java', 'ticketmate-ai/src/main/java/com/ticketmate/backend/ai/infrastructure/config/GoogleGenAiConfig.java']}"
445,sprahul333/pagedian_test_cases,https://github.com/sprahul333/pagedian_test_cases,{'Google': ['src/main/java/framework/GenAIUtilities.java']}
446,kinuthia-lawrence/clalix-assistant,https://github.com/kinuthia-lawrence/clalix-assistant,{'Google': ['src/main/java/com/clalix/clalixassistant/service/GenerateTextFromTextInput.java']}
447,riteshkusingh27/EmailAssistant_api,https://github.com/riteshkusingh27/EmailAssistant_api,{'Google': ['src/main/java/com/ai/emailgenarator/Service/EmailGeneratorService.java']}
448,lord-cyclone100/Spring-Bot,https://github.com/lord-cyclone100/Spring-Bot,{'Google': ['server/src/main/java/com/cyclone/controller/ChatController.java']}
449,gratisreise/rebook-book-service,https://github.com/gratisreise/rebook-book-service,{'Google': ['src/main/java/com/example/rebookbookservice/service/ApiService.java']}
450,CoDe-WiZaDd-18-DOTCOM/Carpooling,https://github.com/CoDe-WiZaDd-18-DOTCOM/Carpooling,"{'Google': ['src/main/java/com/example/carpooling/controller/ChatBotController.java', 'src/main/java/com/example/carpooling/CarpoolingApplication.java']}"
451,programers-AIBE1/250613,https://github.com/programers-AIBE1/250613,{'Google': ['src/main/java/aibe1/proj2/t250613/service/GeminiService.java']}
452,Trend-Now/Back-end,https://github.com/Trend-Now/Back-end,{'Google': ['backend/src/main/java/com/trend_now/backend/client/GeminiApiClient.java']}
453,JoshuaYoshi1922/movie-ai-management,https://github.com/JoshuaYoshi1922/movie-ai-management,{'Google': ['movie-ai/src/main/java/com/example/movie_ai/controller/MovieController.java']}
454,qus0in/boot-redrose,https://github.com/qus0in/boot-redrose,{'Google': ['src/main/java/org/example/bootsunflower/service/GeminiService.java']}
455,JapneetSachdeva1/Gemini_Integration,https://github.com/JapneetSachdeva1/Gemini_Integration,{'Google': ['src/test/java/org/example/AppTest.java']}
456,gratisreise/rebook,https://github.com/gratisreise/rebook,{'Google': ['rebook-book/src/main/java/com/example/rebookbookservice/service/ApiService.java']}
457,gratisreise/portfolio,https://github.com/gratisreise/portfolio,{'Google': ['rebook/rebook-book/src/main/java/com/example/rebookbookservice/service/ApiService.java']}
458,Freeuni-Lekva/oop-final-project-gof,https://github.com/Freeuni-Lekva/oop-final-project-gof,{'Google': ['src/main/java/gemini/GeminiAPI.java']}
459,Sejong-Balsamic/Malsami-BE,https://github.com/Sejong-Balsamic/Malsami-BE,"{'Google': ['SM-Web/src/main/java/com/balsamic/sejongmalsami/web/config/EmbeddingConfig.java', 'SM-Domain-AI/src/main/java/com/balsamic/sejongmalsami/ai/service/OpenAIEmbeddingService.java']}"
460,250421/AgentsOfRevature-p2-backend,https://github.com/250421/AgentsOfRevature-p2-backend,{'Google': ['src/main/java/com/anonymousibex/Agents/of/Revature/service/GeminiService.java']}
461,BackJinSa/zangBu_Back,https://github.com/BackJinSa/zangBu_Back,{'Google': ['src/main/java/bjs/zangbu/documentReport/gemini/GeminiClientSdk.java']}
462,hardik118/EvaluationMicroService,https://github.com/hardik118/EvaluationMicroService,"{'Google': ['src/main/java/com/example/demo/utils/AppConfig.java', 'src/main/java/com/example/demo/utils/GroqClient.java']}"
463,turkey-team/delivery-service-backend,https://github.com/turkey-team/delivery-service-backend,{'Google': ['src/main/java/com/sparta/delivery/backend/ai/service/GoogleAiService.java']}
464,luizsolely/train-genius,https://github.com/luizsolely/train-genius,{'Google': ['src/main/java/com/luizsolely/traingenius/service/GeminiService.java']}
465,patrik43210/FitnessApp,https://github.com/patrik43210/FitnessApp,{'Google': ['fitness-microservice/ai-service/src/main/java/com/fitness/aiservice/service/GeminiService.java']}
466,hilalsidhic/Web-Scraper-Application-With-AI-Integration,https://github.com/hilalsidhic/Web-Scraper-Application-With-AI-Integration,{'Google': ['ai-service/src/main/java/com/hilal/scraper_service/service/impl/GeminiService.java']}
467,google-gemini/api-examples,https://github.com/google-gemini/api-examples,"{'Google': ['java/src/main/java/com/example/gemini/ChatSession.java', 'java/src/main/java/com/example/gemini/ConfigureModelParameters.java', 'java/src/main/java/com/example/gemini/SystemInstruction.java', 'java/src/main/java/com/example/gemini/SafetySettings.java']}"
468,ddobrin/adk-samples-gemini-models,https://github.com/ddobrin/adk-samples-gemini-models,{'Google': ['src/main/java/com/example/agent/ScienceTeacherAgentGeminiModel.java']}
469,Sparta-21/TDD,https://github.com/Sparta-21/TDD,"{'Google': ['src/main/java/com/sparta/tdd/domain/ai/config/GenerateContentWithConfigs.java', 'src/main/java/com/sparta/tdd/domain/ai/service/AiService.java']}"
470,Sabari231024/ZENO_AICHAT,https://github.com/Sabari231024/ZENO_AICHAT,{'Google': ['src/main/java/com/AIAssistant/SNUAI/service/GeminiAiService.java']}
471,Srikanthreddyvvs/Symptom-checker,https://github.com/Srikanthreddyvvs/Symptom-checker,{'Google': ['symptom/symptom/src/main/java/com/project/symptom/SymptomService/SymptomService.java']}
472,Aquatimez1991/Screenmatch-SpringBoot,https://github.com/Aquatimez1991/Screenmatch-SpringBoot,{'Google': ['backEnd/src/main/java/com/aluracursos/screenmatch/service/ConsultaGemini.java']}
473,spring-projects/spring-ai,https://github.com/spring-projects/spring-ai,"{'Google': ['auto-configurations/models/spring-ai-autoconfigure-model-google-genai/src/main/java/org/springframework/ai/model/google/genai/autoconfigure/embedding/GoogleGenAiEmbeddingConnectionAutoConfiguration.java', 'models/spring-ai-google-genai/src/test/java/org/springframework/ai/google/genai/GoogleGenAiRetryTests.java', 'models/spring-ai-google-genai/src/test/java/org/springframework/ai/google/genai/TestGoogleGenAiGeminiChatModel.java']}"
474,ddobrin/spring-ai-local-exp,https://github.com/ddobrin/spring-ai-local-exp,"{'Google': ['models/spring-ai-google-genai/src/test/java/org/springframework/ai/google/genai/gemini/TestGoogleGenAiGeminiChatModel.java', 'models/spring-ai-google-genai/src/test/java/org/springframework/ai/google/genai/gemini/GoogleGenAiRetryTests.java', 'models/spring-ai-google-genai/src/test/java/org/springframework/ai/google/genai/GoogleGenAiRetryTests.java', 'models/spring-ai-google-genai/src/test/java/org/springframework/ai/google/genai/TestGoogleGenAiGeminiChatModel.java']}"
475,swcstudio/supercompute,https://github.com/swcstudio/supercompute,"{'Google': ['060_applications/60_warp-speed/spring-ai/models/spring-ai-google-genai/src/test/java/org/springframework/ai/google/genai/TestGoogleGenAiGeminiChatModel.java', '060_applications/60_warp-speed/spring-ai/auto-configurations/models/spring-ai-autoconfigure-model-google-genai/src/main/java/org/springframework/ai/model/google/genai/autoconfigure/embedding/GoogleGenAiEmbeddingConnectionAutoConfiguration.java', '060_applications/60_warp-speed/spring-ai/models/spring-ai-google-genai-embedding/src/main/java/org/springframework/ai/google/genai/GoogleGenAiEmbeddingConnectionDetails.java', '060_applications/60_warp-speed/spring-ai/models/spring-ai-google-genai/src/test/java/org/springframework/ai/google/genai/GoogleGenAiRetryTests.java']}"
